"region","date","asp","units"
"Tampa","2/28/2016",0.82,569349.05
"Tampa","2/21/2016",1.05,321995.93
"Tampa","2/14/2016",1,329879.07
"Tampa","2/7/2016",0.56,822548.66
"Tampa","1/31/2016",0.98,391266.84
"Tampa","1/24/2016",0.81,503528.16
"Tampa","1/17/2016",1.05,304269.38
"Tampa","1/10/2016",0.85,519360.29
"Tampa","1/3/2016",1.07,375548.86
"WestTexNewMexico","12/25/2016",0.73,867992.74
"WestTexNewMexico","12/18/2016",0.76,790789.79
"WestTexNewMexico","12/11/2016",0.79,776453.82
"WestTexNewMexico","12/4/2016",0.85,699171.51
"WestTexNewMexico","11/27/2016",0.8,674184.53
"WestTexNewMexico","11/20/2016",0.99,670051.41
"WestTexNewMexico","11/13/2016",0.96,690820.58
"WestTexNewMexico","11/6/2016",0.99,643630.66
"WestTexNewMexico","10/30/2016",1.11,474480.97
"WestTexNewMexico","10/23/2016",1,620389.4
"WestTexNewMexico","10/16/2016",0.87,902725.42
"WestTexNewMexico","10/9/2016",1.05,732830.17
"WestTexNewMexico","10/2/2016",1.14,605034.4
"WestTexNewMexico","9/25/2016",1.07,598623.24
"WestTexNewMexico","9/18/2016",0.95,749931.49
"WestTexNewMexico","9/11/2016",0.73,1012039.31
"WestTexNewMexico","9/4/2016",0.88,863039.15
"WestTexNewMexico","8/28/2016",0.93,789223.6
"WestTexNewMexico","8/21/2016",0.92,808012.61
"WestTexNewMexico","8/14/2016",0.93,798986.84
"WestTexNewMexico","8/7/2016",0.95,816529.48
"WestTexNewMexico","7/31/2016",1.06,708243.4
"WestTexNewMexico","7/24/2016",1.03,797993.91
"WestTexNewMexico","7/17/2016",0.95,802834.4
"WestTexNewMexico","7/10/2016",0.87,979053.68
"WestTexNewMexico","7/3/2016",0.86,1026317.8
"WestTexNewMexico","6/26/2016",0.8,1028845.61
"WestTexNewMexico","6/19/2016",0.79,1048148.17
"WestTexNewMexico","6/12/2016",0.82,916958.75
"WestTexNewMexico","6/5/2016",0.75,1030392.53
"WestTexNewMexico","5/29/2016",0.77,985833.89
"WestTexNewMexico","5/22/2016",0.8,857842.32
"WestTexNewMexico","5/15/2016",0.7,901217.17
"WestTexNewMexico","5/8/2016",0.74,1052940.48
"WestTexNewMexico","5/1/2016",0.73,926205.77
"WestTexNewMexico","4/24/2016",0.77,859293.22
"WestTexNewMexico","4/17/2016",0.73,944337.62
"WestTexNewMexico","4/10/2016",0.77,897755.55
"WestTexNewMexico","4/3/2016",0.73,776232.98
"WestTexNewMexico","3/27/2016",0.71,936600.58
"WestTexNewMexico","3/20/2016",0.7,932377.12
"WestTexNewMexico","3/13/2016",0.72,886197.95
"WestTexNewMexico","3/6/2016",0.77,814614.77
"WestTexNewMexico","2/28/2016",0.73,824072.51
"WestTexNewMexico","2/21/2016",0.7,840912.75
"WestTexNewMexico","2/14/2016",0.7,963046.73
"WestTexNewMexico","2/7/2016",0.68,1198679.87
"WestTexNewMexico","1/31/2016",0.79,788831.92
"WestTexNewMexico","1/24/2016",1.12,296402.96
"WestTexNewMexico","1/17/2016",0.83,712937.27
"WestTexNewMexico","1/10/2016",0.74,781036.73
"WestTexNewMexico","1/3/2016",0.76,761760.52
"Albany","12/31/2017",1.47,113514.42
"Albany","12/24/2017",1.45,77039.09
"Albany","12/17/2017",1.43,70677.56
"Albany","12/10/2017",1.29,92325.53
"Albany","12/3/2017",1.39,139970
"Albany","11/26/2017",1.5,62977
"Albany","11/19/2017",1.65,97273
"Albany","11/12/2017",1.26,113586
"Albany","11/5/2017",1.62,71076.94
"Albany","10/29/2017",1.67,69432.23
"Albany","10/22/2017",1.56,69704.09
"Albany","10/15/2017",1.65,73574.89
"Albany","10/8/2017",1.78,55368.61
"Albany","10/1/2017",1.69,71205.11
"Albany","9/24/2017",1.64,68539.64
"Albany","9/17/2017",1.41,80109.29
"Albany","9/10/2017",1.78,99645.88
"Albany","9/3/2017",1.76,74297.64
"Albany","8/27/2017",1.61,75471.56
"Albany","8/20/2017",1.61,74620.33
"Albany","8/13/2017",1.52,133070.41
"Albany","8/6/2017",1.53,92938.17
"Albany","7/30/2017",1.61,83599.96
"Albany","7/23/2017",1.49,84416.61
"Albany","7/16/2017",1.39,102461.61
"Albany","7/9/2017",1.52,101331.41
"Albany","7/2/2017",1.56,98282.07
"Albany","6/25/2017",1.53,89303.04
"Albany","6/18/2017",1.58,97079.34
"Albany","6/11/2017",1.65,91949.26
"Albany","6/4/2017",1.7,84842.97
"Albany","5/28/2017",1.8,121869.11
"Albany","5/21/2017",1.38,100256.85
"Albany","5/14/2017",1.77,96750.67
"Albany","5/7/2017",1.47,127193.26
"Albany","4/30/2017",1.13,124926.39
"Albany","4/23/2017",1.34,89327.1
"Albany","4/16/2017",1.62,90487.05
"Albany","4/9/2017",1.54,105436.11
"Albany","4/2/2017",1.62,92621.11
"Albany","3/26/2017",1.16,122951.65
"Albany","3/19/2017",1.6,92774.61
"Albany","3/12/2017",1.54,95713.29
"Albany","3/5/2017",1.18,107354.25
"Albany","2/26/2017",1.4,88371.09
"Albany","2/19/2017",1.67,95475.07
"Albany","2/12/2017",1.42,97215.94
"Albany","2/5/2017",1.49,183549.08
"Albany","1/29/2017",1.31,95424.59
"Albany","1/22/2017",1.59,128679.24
"Albany","1/15/2017",1.55,88526.26
"Albany","1/8/2017",1.55,91728.18
"Albany","1/1/2017",1.47,129948.23
"Atlanta","12/31/2017",0.95,649352.59
"Atlanta","12/24/2017",1.11,444781.87
"Atlanta","12/17/2017",1,484326.63
"Atlanta","12/10/2017",0.99,543619.28
"Atlanta","12/3/2017",1.07,504933
"Atlanta","11/26/2017",1.12,412213
"Atlanta","11/19/2017",1.13,453755
"Atlanta","11/12/2017",1.11,518209
"Atlanta","11/5/2017",1.08,567572.7
"Atlanta","10/29/2017",1.28,493921.1
"Atlanta","10/22/2017",1.49,406008.95
"Atlanta","10/15/2017",1.64,406111.3
"Atlanta","10/8/2017",1.6,411520.44
"Atlanta","10/1/2017",1.55,421235.13
"Atlanta","9/24/2017",1.5,403780.43
"Atlanta","9/17/2017",1.59,392935.2
"Atlanta","9/10/2017",1.54,466988.83
"Atlanta","9/3/2017",1.53,433455.08
"Atlanta","8/27/2017",1.49,458036.12
"Atlanta","8/20/2017",1.43,475921.53
"Atlanta","8/13/2017",1.37,534058.7
"Atlanta","8/6/2017",1.36,518140.33
"Atlanta","7/30/2017",1.34,472013.29
"Atlanta","7/23/2017",1.24,518682.51
"Atlanta","7/16/2017",1.2,582068.66
"Atlanta","7/9/2017",1.19,507337.7
"Atlanta","7/2/2017",1.16,528297.88
"Atlanta","6/25/2017",1.12,501274.14
"Atlanta","6/18/2017",1.2,492836.43
"Atlanta","6/11/2017",1.13,572838.59
"Atlanta","6/4/2017",1.08,710038.58
"Atlanta","5/28/2017",1.23,523993.71
"Atlanta","5/21/2017",1.2,526840.14
"Atlanta","5/14/2017",1.18,568923.79
"Atlanta","5/7/2017",1.1,726726.65
"Atlanta","4/30/2017",1.17,595539.82
"Atlanta","4/23/2017",1.21,530030.64
"Atlanta","4/16/2017",1.15,543227.58
"Atlanta","4/9/2017",1.23,465350.2
"Atlanta","4/2/2017",1.26,481933.74
"Atlanta","3/26/2017",1.32,443514.95
"Atlanta","3/19/2017",1.25,460990.81
"Atlanta","3/12/2017",1.21,469277.94
"Atlanta","3/5/2017",1.08,511362.62
"Atlanta","2/26/2017",0.85,631507.77
"Atlanta","2/19/2017",0.86,563018.6
"Atlanta","2/12/2017",0.79,666871.06
"Atlanta","2/5/2017",0.83,888094.87
"Atlanta","1/29/2017",0.95,627695.79
"Atlanta","1/22/2017",0.84,755472.09
"Atlanta","1/15/2017",0.99,557377.82
"Atlanta","1/8/2017",0.98,601546.19
"Atlanta","1/1/2017",0.93,547565.88
"BaltimoreWashington","12/31/2017",1.15,849487.62
"BaltimoreWashington","12/24/2017",1.41,624268.68
"BaltimoreWashington","12/17/2017",1.44,628735.17
"BaltimoreWashington","12/10/2017",1.13,940850.93
"BaltimoreWashington","12/3/2017",1.43,658939
"BaltimoreWashington","11/26/2017",1.43,629719
"BaltimoreWashington","11/19/2017",1.45,644740
"BaltimoreWashington","11/12/2017",1.49,658693
"BaltimoreWashington","11/5/2017",1.41,736468.07
"BaltimoreWashington","10/29/2017",1.55,682236.82
"BaltimoreWashington","10/22/2017",1.6,672066.53
"BaltimoreWashington","10/15/2017",1.66,667770.44
"BaltimoreWashington","10/8/2017",1.71,598836.97
"BaltimoreWashington","10/1/2017",1.59,705451.5
"BaltimoreWashington","9/24/2017",1.59,676498.82
"BaltimoreWashington","9/17/2017",1.58,664501.74
"BaltimoreWashington","9/10/2017",1.57,660103.83
"BaltimoreWashington","9/3/2017",1.62,671504.54
"BaltimoreWashington","8/27/2017",1.66,653598.86
"BaltimoreWashington","8/20/2017",1.57,691636.14
"BaltimoreWashington","8/13/2017",1.48,697320.96
"BaltimoreWashington","8/6/2017",1.47,695848.77
"BaltimoreWashington","7/30/2017",1.47,655426.21
"BaltimoreWashington","7/23/2017",1.48,692872.87
"BaltimoreWashington","7/16/2017",1.48,670476.49
"BaltimoreWashington","7/9/2017",1.64,701869.5
"BaltimoreWashington","7/2/2017",1.6,672614.37
"BaltimoreWashington","6/25/2017",1.65,693972.27
"BaltimoreWashington","6/18/2017",1.67,713471.14
"BaltimoreWashington","6/11/2017",1.65,744158.66
"BaltimoreWashington","6/4/2017",1.8,757909.72
"BaltimoreWashington","5/28/2017",1.75,779183.52
"BaltimoreWashington","5/21/2017",1.67,750139.67
"BaltimoreWashington","5/14/2017",1.59,731952.61
"BaltimoreWashington","5/7/2017",1.37,1097981.24
"BaltimoreWashington","4/30/2017",1.69,761924.71
"BaltimoreWashington","4/23/2017",1.67,749186.76
"BaltimoreWashington","4/16/2017",1.7,717940.19
"BaltimoreWashington","4/9/2017",1.64,738255.19
"BaltimoreWashington","4/2/2017",1.5,800801.84
"BaltimoreWashington","3/26/2017",1.6,739376.32
"BaltimoreWashington","3/19/2017",1.58,738956.53
"BaltimoreWashington","3/12/2017",1.6,763783.58
"BaltimoreWashington","3/5/2017",1.33,880326.29
"BaltimoreWashington","2/26/2017",1.48,814376.97
"BaltimoreWashington","2/19/2017",1.38,721257.38
"BaltimoreWashington","2/12/2017",1.24,925574.66
"BaltimoreWashington","2/5/2017",1.09,1170444.52
"BaltimoreWashington","1/29/2017",1.46,781538.81
"BaltimoreWashington","1/22/2017",1.42,826941.93
"BaltimoreWashington","1/15/2017",1.48,749510.72
"BaltimoreWashington","1/8/2017",1.14,1029279.83
"BaltimoreWashington","1/1/2017",1.47,631760.81
"Boise","12/31/2017",1.13,79646.97
"Boise","12/24/2017",1.18,71004.42
"Boise","12/17/2017",1.29,65090.38
"Boise","12/10/2017",1.08,85496.29
"Boise","12/3/2017",1.14,86646
"Boise","11/26/2017",1.44,54681
"Boise","11/19/2017",1.42,60602
"Boise","11/12/2017",1.23,81827
"Boise","11/5/2017",1.21,81104.74
"Boise","10/29/2017",1.44,68520.83
"Boise","10/22/2017",1.43,83842.86
"Boise","10/15/2017",1.83,58062.2
"Boise","10/8/2017",1.89,56087.36
"Boise","10/1/2017",1.8,58602.78
"Boise","9/24/2017",1.78,56671.53
"Boise","9/17/2017",1.73,65336.49
"Boise","9/10/2017",1.76,66479.27
"Boise","9/3/2017",1.68,64354.65
"Boise","8/27/2017",1.3,93803.53
"Boise","8/20/2017",1.37,88030.54
"Boise","8/13/2017",1.51,70716.83
"Boise","8/6/2017",1.54,73710.09
"Boise","7/30/2017",1.54,72020.82
"Boise","7/23/2017",1.51,70783.8
"Boise","7/16/2017",1.49,72245.09
"Boise","7/9/2017",0.98,125786.14
"Boise","7/2/2017",1.17,97408.49
"Boise","6/25/2017",1.2,95071.28
"Boise","6/18/2017",1.21,92906.33
"Boise","6/11/2017",1.21,92547.42
"Boise","6/4/2017",1.19,98460.27
"Boise","5/28/2017",1.21,100415.9
"Boise","5/21/2017",1.29,86532.91
"Boise","5/14/2017",1.2,94466.25
"Boise","5/7/2017",1.09,121483.27
"Boise","4/30/2017",1.03,109119
"Boise","4/23/2017",1.14,93656.08
"Boise","4/16/2017",1.15,99410.94
"Boise","4/9/2017",1.21,95508.38
"Boise","4/2/2017",1.2,94905.4
"Boise","3/26/2017",1.16,95292.56
"Boise","3/19/2017",1.15,86727.42
"Boise","3/12/2017",0.98,112776.1
"Boise","3/5/2017",1.11,93814.08
"Boise","2/26/2017",0.91,105023.56
"Boise","2/19/2017",0.94,107721.63
"Boise","2/12/2017",0.98,97785.46
"Boise","2/5/2017",0.9,136090.67
"Boise","1/29/2017",0.93,105132.82
"Boise","1/22/2017",1.01,88317.73
"Boise","1/15/2017",1,94156.43
"Boise","1/8/2017",1.02,103788.25
"Boise","1/1/2017",0.92,104510.11
"Boston","12/31/2017",1.4,419696.59
"Boston","12/24/2017",1.45,414147.94
"Boston","12/17/2017",1.28,516770.62
"Boston","12/10/2017",1.14,687251.82
"Boston","12/3/2017",1.4,488588
"Boston","11/26/2017",1.39,423778
"Boston","11/19/2017",1.36,476236
"Boston","11/12/2017",1.23,639092
"Boston","11/5/2017",1.49,440972.34
"Boston","10/29/2017",1.49,465106.32
"Boston","10/22/2017",1.48,435243.72
"Boston","10/15/2017",1.59,418233.95
"Boston","10/8/2017",1.61,451608.73
"Boston","10/1/2017",1.62,482271.83
"Boston","9/24/2017",1.62,498019.71
"Boston","9/17/2017",1.58,462796.84
"Boston","9/10/2017",1.63,524513.26
"Boston","9/3/2017",1.81,457862
"Boston","8/27/2017",1.79,455915.26
"Boston","8/20/2017",1.77,474982.44
"Boston","8/13/2017",1.52,624419.06
"Boston","8/6/2017",1.55,604758.68
"Boston","7/30/2017",1.48,568255.53
"Boston","7/23/2017",1.37,686734.63
"Boston","7/16/2017",1.56,594015.93
"Boston","7/9/2017",1.69,560021.69
"Boston","7/2/2017",1.67,545128.14
"Boston","6/25/2017",1.68,545889.03
"Boston","6/18/2017",1.66,581303.33
"Boston","6/11/2017",1.72,583709.06
"Boston","6/4/2017",1.73,590580.03
"Boston","5/28/2017",1.73,602637.88
"Boston","5/21/2017",1.69,572421.46
"Boston","5/14/2017",1.62,610348.46
"Boston","5/7/2017",1.49,676849.88
"Boston","4/30/2017",1.61,603284.31
"Boston","4/23/2017",1.63,520793.48
"Boston","4/16/2017",1.61,592049.78
"Boston","4/9/2017",1.53,629799.49
"Boston","4/2/2017",1.56,571902.2
"Boston","3/26/2017",1.51,550948.58
"Boston","3/19/2017",1.54,540540.5
"Boston","3/12/2017",1.55,495117.57
"Boston","3/5/2017",1.3,620307.93
"Boston","2/26/2017",1.24,599178.18
"Boston","2/19/2017",1.31,521125.33
"Boston","2/12/2017",1.12,791126.41
"Boston","2/5/2017",1.19,772110.18
"Boston","1/29/2017",1.32,604106.12
"Boston","1/22/2017",1.26,663735.14
"Boston","1/15/2017",1.3,577976.65
"Boston","1/8/2017",1.09,730358.49
"Boston","1/1/2017",1.29,458830.49
"BuffaloRochester","12/31/2017",1.27,115508.29
"BuffaloRochester","12/24/2017",1.28,127375.45
"BuffaloRochester","12/17/2017",1.26,108352.42
"BuffaloRochester","12/10/2017",1.25,127279.28
"BuffaloRochester","12/3/2017",1.13,153282
"BuffaloRochester","11/26/2017",1.23,102658
"BuffaloRochester","11/19/2017",1.3,112445
"BuffaloRochester","11/12/2017",1.37,118434
"BuffaloRochester","11/5/2017",1.37,115630.87
"BuffaloRochester","10/29/2017",1.36,121815.11
"BuffaloRochester","10/22/2017",1.5,90910.72
"BuffaloRochester","10/15/2017",1.5,86880.78
"BuffaloRochester","10/8/2017",1.49,102625.05
"BuffaloRochester","10/1/2017",1.53,96291.55
"BuffaloRochester","9/24/2017",1.42,121501.78
"BuffaloRochester","9/17/2017",1.37,140652.67
"BuffaloRochester","9/10/2017",1.46,142196.93
"BuffaloRochester","9/3/2017",1.56,135280.49
"BuffaloRochester","8/27/2017",1.33,147839.98
"BuffaloRochester","8/20/2017",1.34,142109.31
"BuffaloRochester","8/13/2017",1.32,144618.71
"BuffaloRochester","8/6/2017",1.32,155635.24
"BuffaloRochester","7/30/2017",1.32,146069.4
"BuffaloRochester","7/23/2017",1.34,148098.37
"BuffaloRochester","7/16/2017",1.35,144761.54
"BuffaloRochester","7/9/2017",1.31,166851.73
"BuffaloRochester","7/2/2017",1.34,144309.09
"BuffaloRochester","6/25/2017",1.46,115902.44
"BuffaloRochester","6/18/2017",1.5,129734.97
"BuffaloRochester","6/11/2017",1.62,114081.68
"BuffaloRochester","6/4/2017",1.6,145203.51
"BuffaloRochester","5/28/2017",1.64,160484.02
"BuffaloRochester","5/21/2017",1.71,139635.02
"BuffaloRochester","5/14/2017",1.55,152142.57
"BuffaloRochester","5/7/2017",1.71,174746.25
"BuffaloRochester","4/30/2017",1.54,178864.17
"BuffaloRochester","4/23/2017",1.55,147244.2
"BuffaloRochester","4/16/2017",1.54,166089.23
"BuffaloRochester","4/9/2017",1.56,172946.22
"BuffaloRochester","4/2/2017",1.54,167364.95
"BuffaloRochester","3/26/2017",1.53,156787.69
"BuffaloRochester","3/19/2017",1.54,151459.46
"BuffaloRochester","3/12/2017",1.48,165974.96
"BuffaloRochester","3/5/2017",1.68,140468.86
"BuffaloRochester","2/26/2017",1.69,122294.43
"BuffaloRochester","2/19/2017",1.68,109808.8
"BuffaloRochester","2/12/2017",1.56,135286.7
"BuffaloRochester","2/5/2017",1.4,188582.23
"BuffaloRochester","1/29/2017",1.37,163136.7
"BuffaloRochester","1/22/2017",1.34,160924.52
"BuffaloRochester","1/15/2017",1.29,168230.55
"BuffaloRochester","1/8/2017",1.37,158267.23
"BuffaloRochester","1/1/2017",1.43,105349.04
"Charlotte","12/31/2017",0.93,346356.5
"Charlotte","12/24/2017",1.33,182537.83
"Charlotte","12/17/2017",1.26,189529.04
"Charlotte","12/10/2017",1.02,277528.93
"Charlotte","12/3/2017",1.26,220837
"Charlotte","11/26/2017",1.4,170412
"Charlotte","11/19/2017",1.4,179011
"Charlotte","11/12/2017",1.44,190445
"Charlotte","11/5/2017",1.47,187381.18
"Charlotte","10/29/2017",1.49,183224.98
"Charlotte","10/22/2017",1.64,168237.31
"Charlotte","10/15/2017",1.7,175323.3
"Charlotte","10/8/2017",1.77,178991.71
"Charlotte","10/1/2017",1.76,180280.25
"Charlotte","9/24/2017",1.72,186923.93
"Charlotte","9/17/2017",1.61,192447.11
"Charlotte","9/10/2017",1.69,187822.6
"Charlotte","9/3/2017",1.65,200900.91
"Charlotte","8/27/2017",1.58,208438.23
"Charlotte","8/20/2017",1.52,212479.12
"Charlotte","8/13/2017",1.47,209771.02
"Charlotte","8/6/2017",1.43,206493.73
"Charlotte","7/30/2017",1.4,212607.67
"Charlotte","7/23/2017",1.39,215463.51
"Charlotte","7/16/2017",1.38,209534.16
"Charlotte","7/9/2017",1.32,222027.09
"Charlotte","7/2/2017",1.36,224816.41
"Charlotte","6/25/2017",1.33,211639.6
"Charlotte","6/18/2017",1.43,201837.88
"Charlotte","6/11/2017",1.38,224288.57
"Charlotte","6/4/2017",1.49,226422.86
"Charlotte","5/28/2017",1.5,237363.56
"Charlotte","5/21/2017",1.5,227842.05
"Charlotte","5/14/2017",1.41,224626.96
"Charlotte","5/7/2017",1.36,303551.54
"Charlotte","4/30/2017",1.53,235698.79
"Charlotte","4/23/2017",1.5,220970.07
"Charlotte","4/16/2017",1.56,203220.34
"Charlotte","4/9/2017",1.54,201298.91
"Charlotte","4/2/2017",1.48,231427.69
"Charlotte","3/26/2017",1.48,225271.53
"Charlotte","3/19/2017",1.47,206732.76
"Charlotte","3/12/2017",1.55,207026.03
"Charlotte","3/5/2017",1.41,202553.07
"Charlotte","2/26/2017",1.26,241552.96
"Charlotte","2/19/2017",1.33,198557.9
"Charlotte","2/12/2017",1.25,206762.31
"Charlotte","2/5/2017",0.95,359702.04
"Charlotte","1/29/2017",1.33,213609.12
"Charlotte","1/22/2017",1.18,247754.7
"Charlotte","1/15/2017",1.37,196897.85
"Charlotte","1/8/2017",1.28,219338.92
"Charlotte","1/1/2017",1.21,217051.5
"Chicago","12/31/2017",0.93,1182647.5
"Chicago","12/24/2017",1.36,707646.11
"Chicago","12/17/2017",1.49,620053.78
"Chicago","12/10/2017",1.13,1021445.27
"Chicago","12/3/2017",1.56,654739
"Chicago","11/26/2017",1.7,506394
"Chicago","11/19/2017",1.71,555872
"Chicago","11/12/2017",1.78,541010
"Chicago","11/5/2017",1.77,538967.37
"Chicago","10/29/2017",1.94,551605.92
"Chicago","10/22/2017",2.06,519814.03
"Chicago","10/15/2017",2.11,546055.57
"Chicago","10/8/2017",2.22,516320.59
"Chicago","10/1/2017",2.14,537708.81
"Chicago","9/24/2017",2.07,551895.8
"Chicago","9/17/2017",2.15,553215.27
"Chicago","9/10/2017",2.02,590590.1
"Chicago","9/3/2017",2,614460.2
"Chicago","8/27/2017",1.93,624618.47
"Chicago","8/20/2017",1.88,674811.14
"Chicago","8/13/2017",1.89,640354.46
"Chicago","8/6/2017",1.72,692140.55
"Chicago","7/30/2017",1.62,735265.55
"Chicago","7/23/2017",1.59,752799.06
"Chicago","7/16/2017",1.54,801887.84
"Chicago","7/9/2017",1.54,880107.48
"Chicago","7/2/2017",1.45,943746.5
"Chicago","6/25/2017",1.44,868770.67
"Chicago","6/18/2017",1.53,862382.95
"Chicago","6/11/2017",1.6,807370.03
"Chicago","6/4/2017",1.64,776194.77
"Chicago","5/28/2017",1.63,781085.77
"Chicago","5/21/2017",1.64,764241.14
"Chicago","5/14/2017",1.6,792532.64
"Chicago","5/7/2017",1.51,976084.98
"Chicago","4/30/2017",1.62,787324.19
"Chicago","4/23/2017",1.63,719367.5
"Chicago","4/16/2017",1.65,742675.28
"Chicago","4/9/2017",1.65,699592.47
"Chicago","4/2/2017",1.65,676300.83
"Chicago","3/26/2017",1.64,656875.03
"Chicago","3/19/2017",1.64,678898.01
"Chicago","3/12/2017",1.66,665364.72
"Chicago","3/5/2017",1.62,680803.2
"Chicago","2/26/2017",1.61,674827.05
"Chicago","2/19/2017",1.27,728402.35
"Chicago","2/12/2017",1.05,874349.55
"Chicago","2/5/2017",0.7,1621253.97
"Chicago","1/29/2017",1.1,830499.38
"Chicago","1/22/2017",1.21,845065.66
"Chicago","1/15/2017",1.23,776820.81
"Chicago","1/8/2017",1.16,822522.24
"Chicago","1/1/2017",1.15,803348.87
"CincinnatiDayton","12/31/2017",0.86,278128.16
"CincinnatiDayton","12/24/2017",1.36,159238.4
"CincinnatiDayton","12/17/2017",1.3,169219.79
"CincinnatiDayton","12/10/2017",1.16,234296.59
"CincinnatiDayton","12/3/2017",1.05,302992
"CincinnatiDayton","11/26/2017",1.23,165103
"CincinnatiDayton","11/19/2017",1.01,247158
"CincinnatiDayton","11/12/2017",0.9,324830
"CincinnatiDayton","11/5/2017",1.01,320427.23
"CincinnatiDayton","10/29/2017",1.42,233003.46
"CincinnatiDayton","10/22/2017",1.75,181203.19
"CincinnatiDayton","10/15/2017",1.81,182274.57
"CincinnatiDayton","10/8/2017",1.9,170365.8
"CincinnatiDayton","10/1/2017",1.86,183683.68
"CincinnatiDayton","9/24/2017",1.79,182714.75
"CincinnatiDayton","9/17/2017",1.79,184434.69
"CincinnatiDayton","9/10/2017",1.75,210180.81
"CincinnatiDayton","9/3/2017",1.72,212627.84
"CincinnatiDayton","8/27/2017",1.31,253876.89
"CincinnatiDayton","8/20/2017",1.15,307618.14
"CincinnatiDayton","8/13/2017",1.34,261153.8
"CincinnatiDayton","8/6/2017",1.46,236484.9
"CincinnatiDayton","7/30/2017",1.48,213593.1
"CincinnatiDayton","7/23/2017",1.47,215667.84
"CincinnatiDayton","7/16/2017",1.5,218147.06
"CincinnatiDayton","7/9/2017",1.09,255253.55
"CincinnatiDayton","7/2/2017",0.79,336087.28
"CincinnatiDayton","6/25/2017",0.8,337211.8
"CincinnatiDayton","6/18/2017",1.09,281486.15
"CincinnatiDayton","6/11/2017",0.87,365008.71
"CincinnatiDayton","6/4/2017",1,337444.34
"CincinnatiDayton","5/28/2017",0.96,303442.79
"CincinnatiDayton","5/21/2017",1,260725.3
"CincinnatiDayton","5/14/2017",0.76,313988.97
"CincinnatiDayton","5/7/2017",0.6,538518.77
