"longitude","latitude","housingMedianAge","population","households","medianIncome","medianHouseValue","AveBedrms","AveRooms","AveOccupancy"
-118.18,33.89,25,4149,1362,26742,131900,1.07488986784141,4.32892804698972,3.04625550660793
-118.15,33.89,30,4196,921,32740,148300,1.08034744842562,4.8056460369164,4.55591748099891
-118.15,33.88,24,2688,1035,25200,146000,1.05507246376812,4.08888888888889,2.59710144927536
-118.15,33.89,33,2319,647,34070,190800,0.990726429675425,4.40185471406491,3.58423493044822
-118.16,33.89,46,599,214,32813,190900,1.02336448598131,4.39252336448598,2.79906542056075
-118.16,33.88,30,1181,383,29779,169500,1.03916449086162,4.42297650130548,3.08355091383812
-118.13,33.9,36,886,347,34868,208400,1.00864553314121,5.22766570605187,2.55331412103746
-118.13,33.89,33,2368,845,28906,204900,1.02603550295858,4.34082840236686,2.80236686390533
-118.14,33.89,33,1774,705,29292,183400,1.11489361702128,4.06666666666667,2.51631205673759
-118.13,33.89,36,361,139,50395,225800,0.899280575539568,4.30935251798561,2.59712230215827
-118.13,33.9,36,788,291,36250,195800,1.04810996563574,5.07560137457045,2.70790378006873
-118.14,33.9,39,883,291,33375,180100,0.969072164948454,4.73883161512027,3.03436426116838
-118.13,33.9,35,686,236,39038,202700,1.10593220338983,6.17796610169492,2.90677966101695
-118.12,33.9,35,1885,673,29375,206500,1.08469539375929,5.16790490341753,2.80089153046062
-118.12,33.89,22,5162,1879,29293,170800,1.04310803618946,3.65939329430548,2.74720596061735
-118.12,33.89,29,2030,781,25432,180900,1.08578745198464,3.41357234314981,2.59923175416133
-118.12,33.9,38,756,256,41250,173900,1.1015625,4.7734375,2.953125
-118.12,33.88,25,983,488,26184,243800,1.14549180327869,3.62295081967213,2.01434426229508
-118.12,33.88,40,1305,544,31923,191900,1.04963235294118,4.30882352941176,2.39889705882353
-118.13,33.88,32,1981,956,22027,192700,1.07112970711297,3.23012552301255,2.07217573221757
-118.13,33.89,29,1723,678,27121,165500,1.08702064896755,4.16371681415929,2.54129793510324
-118.14,33.89,37,740,243,49107,179600,0.979423868312757,4.76954732510288,3.04526748971193
-118.14,33.89,39,1048,330,45735,195500,1.02727272727273,5.28484848484849,3.17575757575758
-118.14,33.88,30,1662,539,40507,179500,1.0760667903525,4.81632653061224,3.0834879406308
-118.14,33.89,33,866,268,41708,175000,1.02985074626866,4.66417910447761,3.23134328358209
-118.14,33.88,41,1119,341,43646,161400,1.0058651026393,4.48973607038123,3.28152492668622
-118.14,33.88,24,2085,881,26641,168200,1.11464245175936,3.75141884222474,2.36662883087401
-118.15,33.87,29,1747,617,33713,198200,1.06807131280389,4.35980551053485,2.83144246353323
-118.11,33.88,19,1761,667,40911,239700,1.06146926536732,4.80209895052474,2.64017991004498
-118.11,33.87,33,795,297,46713,231800,0.855218855218855,4.64309764309764,2.67676767676768
-118.11,33.87,15,1772,618,50417,240800,0.967637540453074,5.26537216828479,2.86731391585761
-118.12,33.87,21,1919,977,25057,156300,1.1064483111566,3.85261003070624,1.96417604912999
-118.12,33.88,36,557,210,30795,218400,1.03809523809524,5.15714285714286,2.65238095238095
-118.13,33.88,32,1131,461,35278,166100,0.995661605206074,3.87852494577007,2.45336225596529
-118.13,33.87,20,2326,822,33304,194600,1.05596107055961,4.42579075425791,2.82968369829684
-118.14,33.87,21,4396,1649,30989,171400,1.07519708914494,4.01334141904184,2.66585809581565
-118.04,33.88,17,3059,853,57619,297300,0.982415005861665,5.63540445486518,3.58616647127784
-118.04,33.87,17,1387,364,62990,285800,1.08791208791209,6.47802197802198,3.81043956043956
-118.06,33.88,17,3844,1068,65901,337400,1.00468164794007,6.72940074906367,3.59925093632959
-118.05,33.87,18,2952,754,58855,313800,1.02519893899204,6.53580901856764,3.91511936339523
-118.07,33.88,16,2668,810,57480,284200,1.01851851851852,6.09135802469136,3.29382716049383
-118.07,33.88,17,1422,524,42619,139700,1.02862595419847,4.59351145038168,2.71374045801527
-118.07,33.88,18,1303,386,61968,344700,0.971502590673575,6.31088082901554,3.37564766839378
-118.07,33.87,18,1945,509,57652,299100,1.09233791748527,6.68958742632613,3.82121807465619
-118.08,33.86,17,1378,386,58733,287000,0.992227979274611,5.85233160621762,3.5699481865285
-118.08,33.85,19,2621,661,62427,288700,1.02571860816944,6.44629349470499,3.96520423600605
-118.07,33.86,17,2104,579,56818,338900,0.970639032815199,6.33160621761658,3.63385146804836
-118.07,33.85,16,2196,564,70113,319700,1.07446808510638,6.68617021276596,3.8936170212766
-118.06,33.86,16,3045,893,50778,293700,1.05039193729003,6.27435610302352,3.40985442329227
-118.05,33.86,16,1985,603,54089,265600,1.03814262023217,4.72802653399668,3.29187396351575
-118.03,33.87,16,1368,387,59300,277600,1.01550387596899,5.95865633074935,3.53488372093023
-118.04,33.87,18,2794,763,56917,275100,1.07732634338139,6.06290956749672,3.66186107470511
-118.04,33.86,21,1671,470,72628,322700,0.929787234042553,6.1063829787234,3.55531914893617
-118.05,33.86,16,1377,395,65513,350400,0.989873417721519,6.7746835443038,3.48607594936709
-118.06,33.85,16,2527,704,60142,437400,1.03125,6.890625,3.58948863636364
-118.1,33.88,18,4276,1228,65515,319600,0.994299674267101,6.55211726384365,3.48208469055375
-118.1,33.86,21,1588,568,43397,268100,1.09859154929577,5.37323943661972,2.79577464788732
-118.09,33.85,19,5026,1345,63093,286500,1.01933085501859,6.03717472118959,3.7368029739777
-118.1,33.85,19,572,175,57039,277600,0.994285714285714,5.67428571428571,3.26857142857143
-118.08,33.88,27,1840,719,36417,208100,1.02364394993046,4.26286509040334,2.55910987482615
-118.09,33.88,27,1887,567,38654,195300,1.11992945326279,5.50088183421517,3.32804232804233
-118.07,33.89,32,1679,360,35562,146000,1.07222222222222,5.05277777777778,4.66388888888889
-118.08,33.89,33,2045,426,40000,145700,1.02112676056338,5.00234741784038,4.80046948356808
-118.08,33.88,27,1014,204,38250,159500,0.911764705882353,4.52450980392157,4.97058823529412
-118.08,33.88,30,2685,496,32639,120100,1.04637096774194,3.83266129032258,5.4133064516129
-118.08,33.88,26,931,275,51645,244900,0.981818181818182,5.48,3.38545454545455
-118.08,33.87,23,2012,556,41406,200800,0.992805755395683,4.56115107913669,3.61870503597122
-118.07,33.87,28,1613,429,36339,220100,1.01631701631702,5.59207459207459,3.75990675990676
-118.09,33.87,31,2098,697,39837,246000,1.04447632711621,5.01865136298422,3.01004304160689
-118.07,33.86,31,1703,472,37091,225900,1.09745762711864,6.23516949152542,3.60805084745763
-118.07,33.86,28,1347,330,34250,189700,1.06666666666667,5.42121212121212,4.08181818181818
-118.08,33.86,26,539,186,32679,236500,0.93010752688172,4.18279569892473,2.89784946236559
-118.08,33.86,29,1969,737,35268,215500,1.06241519674355,4.42333785617368,2.67164179104478
-118.08,33.86,29,684,248,33333,198800,0.94758064516129,4.10483870967742,2.75806451612903
-118.08,33.84,31,2042,593,36250,170400,1.01180438448567,4.00843170320405,3.44350758853288
-118.08,33.84,31,1806,553,48448,194600,1.04520795660036,5.25497287522604,3.26582278481013
-118.09,33.84,23,2380,825,45400,213100,1.1030303030303,5.34787878787879,2.88484848484848
-118.09,33.84,27,1061,320,47917,217700,0.921875,4.98125,3.315625
-118.08,33.85,22,682,216,60000,191300,0.944444444444444,4.88425925925926,3.15740740740741
-118.08,33.84,28,2997,896,37961,162700,1.05803571428571,4.70535714285714,3.34486607142857
-118.08,33.84,25,2827,860,33438,153300,1.10813953488372,4.29767441860465,3.28720930232558
-118.06,33.84,26,4367,1437,47953,210900,1.01183020180933,4.84342379958246,3.03897007654836
-118.06,33.84,20,3841,1195,40542,168400,1.03012552301255,4.72217573221757,3.21422594142259
-118.07,33.82,27,1660,560,57965,228200,1.02857142857143,6.21607142857143,2.96428571428571
-118.08,33.82,26,1644,581,62519,345700,1.01204819277108,7.33046471600688,2.82960413080895
-118.08,33.83,30,2727,525,27759,136800,1.05904761904762,4.16761904761905,5.19428571428571
-118.08,33.82,30,3412,649,28095,118300,1.00462249614792,4.06163328197226,5.25731895223421
-118.07,33.83,17,3868,1117,25978,142900,1.04565801253357,4.31692032229185,3.46284691136974
-118.11,33.86,33,1229,393,53889,234900,1.04325699745547,6.07888040712468,3.12722646310433
-118.11,33.86,35,685,279,42000,226900,0.903225806451613,4.49820788530466,2.45519713261649
-118.12,33.86,44,1277,462,43194,199500,1.10606060606061,5.76406926406926,2.76406926406926
-118.12,33.87,43,837,350,30405,188000,1.01428571428571,4.66571428571429,2.39142857142857
-118.13,33.87,45,735,295,46765,198400,1.01694915254237,5.44406779661017,2.49152542372881
-118.13,33.86,45,645,256,44000,209500,1,5.15625,2.51953125
-118.13,33.86,45,919,344,35833,200200,0.997093023255814,5.42441860465116,2.67151162790698
-118.14,33.87,44,985,319,43942,219500,0.987460815047022,5.20689655172414,3.08777429467085
-118.14,33.86,43,1071,396,50000,208900,0.964646464646465,5.31313131313131,2.70454545454545
-118.14,33.86,44,745,233,46250,213400,1.10300429184549,6.16309012875536,3.19742489270386
-118.14,33.86,44,538,213,48667,218300,1.09859154929577,5.9906103286385,2.52582159624413
-118.14,33.87,44,799,283,50840,214100,0.957597173144876,5.67844522968198,2.82332155477032
-118.15,33.86,36,827,311,48942,194100,1.0032154340836,5.07395498392283,2.65916398713826
-118.15,33.86,34,1385,386,44934,213800,1.0699481865285,6.22538860103627,3.5880829015544
-118.16,33.88,33,1634,467,30114,167000,1.11777301927195,4.66809421841542,3.49892933618844
-118.15,33.87,33,1673,571,30685,181800,0.966725043782837,4.15586690017513,2.92994746059545
-118.16,33.87,32,1363,478,26406,156700,0.985355648535565,3.87866108786611,2.85146443514644
-118.16,33.88,18,1804,537,19903,170300,1.23277467411546,4.25884543761639,3.35940409683426
-118.17,33.88,29,590,183,30052,166700,1.12568306010929,4.45355191256831,3.22404371584699
-118.17,33.88,42,1161,351,30893,162700,1.05698005698006,4.68660968660969,3.30769230769231
-118.18,33.88,47,536,174,46250,163000,1.0632183908046,5.06896551724138,3.08045977011494
-118.18,33.88,44,783,237,47361,167700,1.12658227848101,5.51898734177215,3.30379746835443
-118.18,33.88,42,1832,501,31713,161000,1.00399201596806,4.64271457085828,3.65668662674651
-118.19,33.87,27,2571,1216,25417,184100,1.11759868421053,3.86595394736842,2.11430921052632
-118.19,33.87,35,1166,386,28750,178300,1.12953367875648,4.58290155440415,3.02072538860104
-118.19,33.86,42,1060,399,37031,167100,1.08020050125313,5.01002506265664,2.65664160401003
-118.19,33.86,46,1200,451,34375,156700,0.971175166297118,4.04434589800443,2.66075388026608
-118.19,33.86,38,1449,451,27045,155400,1.16186252771619,4.45454545454545,3.21286031042129
-118.19,33.86,35,774,271,22381,137500,1.09225092250923,4.18081180811808,2.85608856088561
-118.19,33.86,36,1659,522,31215,153600,1.04597701149425,3.85632183908046,3.17816091954023
-118.2,33.86,27,1690,794,26465,160200,1.0919395465995,3.44080604534005,2.12846347607053
-118.19,33.87,42,628,229,36987,152100,1.17467248908297,5.29694323144105,2.74235807860262
-118.2,33.88,40,1188,329,42083,147300,1.0516717325228,5.16413373860182,3.61094224924012
-118.2,33.88,40,2858,690,32368,136900,1.05072463768116,4.26811594202899,4.14202898550725
-118.21,33.88,31,1405,363,20125,143000,1.14876033057851,3.66942148760331,3.87052341597796
-118.21,33.88,32,1082,350,32250,138200,1.08285714285714,4.30571428571429,3.09142857142857
-118.2,33.87,26,757,212,25250,155500,0.952830188679245,3.31603773584906,3.57075471698113
-118.2,33.87,42,1052,317,39469,158200,0.977917981072555,4.67507886435331,3.3186119873817
-118.2,33.87,36,974,264,42135,161400,1.03409090909091,5.88636363636364,3.68939393939394
-118.17,33.87,40,1821,536,35646,162600,1.09514925373134,4.59328358208955,3.39738805970149
-118.17,33.86,44,1091,384,30250,162300,1.03125,4.4296875,2.84114583333333
-118.17,33.87,49,1339,440,30319,162800,1.01136363636364,4.40227272727273,3.04318181818182
-118.17,33.87,48,1395,492,37650,164800,1.03455284552846,4.58943089430894,2.83536585365854
-118.17,33.87,45,1404,454,29803,165900,1.08810572687225,4.64757709251101,3.09251101321586
-118.18,33.87,44,1126,439,34408,172900,1.0501138952164,4.86788154897494,2.56492027334852
-118.18,33.87,44,1056,405,40658,175100,0.990123456790123,4.52345679012346,2.60740740740741
-118.18,33.87,38,1627,604,37527,161900,1.0364238410596,4.41059602649007,2.69370860927152
-118.16,33.86,26,4066,1558,25068,156300,1.06739409499358,4.24069319640565,2.60975609756098
-118.17,33.86,10,1369,493,29886,175000,1.03042596348884,3.37525354969574,2.77687626774848
-118.17,33.85,39,1670,525,30700,173000,1.00190476190476,4.28,3.18095238095238
-118.18,33.85,38,2416,832,36897,169800,1.03605769230769,4.32211538461539,2.90384615384615
-118.18,33.86,43,1674,614,36719,161300,1.05048859934853,4.48208469055375,2.72638436482085
-118.18,33.86,39,1702,642,23750,160800,1.14018691588785,4.55607476635514,2.65109034267913
-118.17,33.86,40,954,336,23804,158000,1.01785714285714,3.87202380952381,2.83928571428571
-118.14,33.86,37,652,258,42062,195400,0.996124031007752,5.44186046511628,2.52713178294574
-118.15,33.85,30,2144,970,27268,218100,1.1,4.19690721649485,2.21030927835052
-118.15,33.85,36,606,234,41439,212600,1.06410256410256,6.13247863247863,2.58974358974359
-118.15,33.85,36,699,266,40781,217300,0.973684210526316,5.60526315789474,2.62781954887218
-118.15,33.86,32,1069,491,24659,209000,1.13849287169043,5.35641547861507,2.17718940936864
-118.16,33.85,36,1315,478,40714,215600,0.989539748953975,5.581589958159,2.7510460251046
-118.16,33.85,36,952,339,40815,216200,1,5.8377581120944,2.80825958702065
-118.13,33.86,37,1183,413,51805,201600,1.02905569007264,5.46973365617433,2.86440677966102
-118.13,33.85,36,1128,403,46019,208400,1.03225806451613,5.23573200992556,2.79900744416873
-118.13,33.85,36,1049,405,35500,212800,0.965432098765432,4.65432098765432,2.59012345679012
-118.14,33.86,36,934,333,48571,203300,1.04504504504505,5.32732732732733,2.8048048048048
-118.14,33.86,36,845,308,50106,210800,1.05519480519481,5.52922077922078,2.74350649350649
-118.1,33.85,28,1352,469,52639,242000,1.00213219616205,6.02345415778252,2.88272921108742
-118.1,33.85,36,713,257,59493,228000,0.98443579766537,5.73151750972763,2.77431906614786
-118.1,33.85,36,416,157,46429,223700,1.01273885350318,6.08917197452229,2.64968152866242
-118.11,33.85,36,482,157,41250,219500,1.03821656050955,5.64968152866242,3.07006369426752
-118.11,33.85,36,1138,387,48393,216300,1.00516795865633,6.24806201550388,2.9405684754522
-118.11,33.86,36,1386,458,49904,221700,1.06331877729258,6.00436681222707,3.02620087336245
-118.12,33.86,34,972,396,48516,213600,1.07828282828283,5.34343434343434,2.45454545454545
-118.12,33.85,37,1333,481,43661,219900,0.941787941787942,5.37214137214137,2.77130977130977
-118.12,33.85,37,1101,399,46908,218200,1.0250626566416,5.97994987468672,2.7593984962406
-118.1,33.84,35,924,263,52960,226200,1.02281368821293,6.80608365019011,3.51330798479087
-118.1,33.84,36,850,319,47222,225800,0.990595611285266,6.00313479623824,2.66457680250784
-118.1,33.83,37,825,334,40603,225200,1.04491017964072,6.16467065868263,2.47005988023952
-118.11,33.83,36,820,288,55767,218100,0.996527777777778,5.99305555555556,2.84722222222222
-118.1,33.84,36,697,251,45417,219600,1.07569721115538,6.20318725099602,2.77689243027888
-118.1,33.84,36,1318,434,51836,219700,0.970046082949309,5.92626728110599,3.036866359447
-118.1,33.84,36,316,104,37813,209100,1.04807692307692,6.63461538461539,3.03846153846154
-118.11,33.84,37,692,245,48594,220300,1.11020408163265,6.48163265306122,2.82448979591837
-118.11,33.84,36,798,287,55581,218300,1.03484320557491,6.1184668989547,2.78048780487805
-118.12,33.84,37,1047,377,44423,216000,1.0132625994695,5.68435013262599,2.77718832891247
-118.12,33.84,37,1331,476,50719,220000,0.970588235294118,5.68487394957983,2.79621848739496
-118.11,33.84,36,496,196,46250,217400,0.959183673469388,5.47959183673469,2.53061224489796
-118.11,33.84,36,717,278,48750,218900,0.946043165467626,5.47841726618705,2.57913669064748
-118.11,33.83,36,964,299,42703,220900,1.0133779264214,5.96655518394649,3.22408026755853
-118.12,33.83,44,691,293,43594,221300,1.07167235494881,5.84300341296928,2.35836177474403
-118.12,33.84,37,565,213,41094,215800,1.03755868544601,5.83098591549296,2.65258215962441
-118.11,33.84,36,722,260,48438,226300,0.988461538461539,5.62692307692308,2.77692307692308
-118.13,33.84,35,1584,671,35465,213200,1.00447093889717,4.48286140089419,2.36065573770492
-118.13,33.84,46,944,374,42841,312400,1.14705882352941,6.52139037433155,2.52406417112299
-118.13,33.83,44,786,344,42917,314700,0.968023255813954,4.97093023255814,2.28488372093023
-118.14,33.84,43,876,429,32024,339400,1.02331002331002,4.91142191142191,2.04195804195804
-118.13,33.84,48,881,293,63364,307400,1.00341296928328,6.46757679180887,3.00682593856655
-118.14,33.84,45,890,342,45750,336000,1.05555555555556,5.57894736842105,2.60233918128655
-118.14,33.84,44,1316,607,44286,254900,1.01976935749588,5.01317957166392,2.16803953871499
-118.14,33.84,36,1322,471,49330,228900,1.0276008492569,6.37367303609342,2.8067940552017
-118.15,33.84,29,894,349,76526,481300,1.01432664756447,7.01432664756447,2.56160458452722
-118.15,33.84,36,1360,497,48013,224100,0.987927565392354,6.01006036217304,2.7364185110664
-118.15,33.84,37,635,241,37500,221300,1.04564315352697,6.25726141078838,2.63485477178423
-118.16,33.84,36,1199,424,41538,218800,1.0188679245283,5.76415094339623,2.82783018867925
-118.16,33.84,36,643,221,36447,211000,1.05882352941176,6.09954751131222,2.90950226244344
-118.16,33.84,36,1462,569,38646,214600,1.00702987697715,4.97539543057997,2.56942003514938
-118.16,33.84,36,1002,351,50719,219500,1.04558404558405,6.32478632478632,2.85470085470085
-118.17,33.85,37,1956,694,42218,200500,1.02017291066282,5.35158501440922,2.81844380403458
-118.17,33.84,45,791,335,34605,186600,0.988059701492537,4.57611940298507,2.36119402985075
